datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_JP-CB_avg,carbon_intensity_exchange_JP-CB_avg,power_net_import_JP-TH_avg,carbon_intensity_exchange_JP-TH_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_JP-CB_avg,latest_forecasted_power_net_import_JP-TH_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-01-02 21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1609621200.0,JP-TK,568.34,476.27,592.89,,460.58,23095.58,,,5262.75,0.0,28358.33,electricityMap Estimation,85.76,12.35,90.5,9.5,0.0,0.0,301.49,9391.14,57.9,521.34,1314.04,10086.78,1422.9,0.0,536.8,16.21,393.64,11390.99,309.02,636.94,2145.55,11307.74,1580.78,40.67,0.0,0.0,,,1173.58,459.61,4089.17,460.86,0.72,-1.32,0.0,273.52,267.44,0.08,40000.0,,,1200.0,3780.4,,
2021-01-02 22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1609624800.0,JP-TK,571.94,479.29,594.9,,460.59,25657.33,,,5290.17,0.0,30947.5,electricityMap Estimation,86.41,11.85,90.83,9.17,0.0,0.0,336.15,10470.8,49.99,502.39,1465.1,11246.41,1586.48,0.0,539.6,16.3,428.78,12481.06,302.42,618.59,2300.95,12473.73,1745.19,40.88,0.0,0.0,,,1147.67,459.61,4142.5,460.86,0.03,-1.02,0.0,273.33,267.21,0.08,40500.0,,,1200.0,4069.8,,
2021-01-02 23:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1609628400.0,JP-TK,525.79,437.38,538.3,,460.64,27857.33,,,5352.67,0.0,33210.0,electricityMap Estimation,78.82,19.54,81.48,18.52,0.0,0.0,327.41,10198.47,49.21,3356.12,1427.0,10953.91,1545.22,0.0,545.97,16.49,421.13,12232.48,304.62,3473.69,2272.72,12195.73,1705.8,41.37,0.0,0.0,,,948.5,459.61,4404.17,460.86,-0.13,-0.96,8.89,274.41,267.93,0.1,40000.0,,,1200.0,4244.0,,
2021-01-03 00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1609632000.0,JP-TK,492.07,406.99,498.42,,460.66,28026.17,,,5660.5,0.0,33686.67,electricityMap Estimation,73.22,25.06,74.89,25.11,0.0,0.0,302.76,9430.74,45.83,5369.06,1319.58,10129.31,1428.9,0.0,577.37,17.44,401.87,11581.73,315.93,5493.4,2213.93,11442.54,1598.71,43.74,0.0,0.0,,,902.17,459.61,4758.33,460.86,0.44,-0.59,41.11,275.92,268.55,0.12,40000.0,,,1100.0,4475.4,,
2021-01-03 01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1609635600.0,JP-TK,471.41,388.36,473.63,,460.73,27489.5,,,5715.5,0.0,33205.0,electricityMap Estimation,69.8,28.45,70.8,29.2,0.0,0.0,280.74,8744.79,52.39,6470.47,1223.6,9392.55,1324.97,0.0,582.98,17.61,380.81,10916.68,325.11,6596.02,2126.65,10718.55,1496.43,44.17,0.0,0.0,,,610.5,459.61,5105.0,460.86,0.82,-0.84,297.78,276.86,268.93,0.06,40000.0,,,830.0,4837.8,,
2021-01-03 02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609639200.0,JP-TK,452.3,371.36,450.33,,460.7,25889.17,,,6086.67,0.0,31975.83,electricityMap Estimation,66.58,31.48,66.95,33.05,0.0,0.0,250.03,7788.16,59.67,7156.48,1089.74,8365.06,1180.02,0.0,620.84,18.75,356.6,10101.09,350.1,7290.18,2051.44,9777.17,1362.62,47.04,0.0,0.0,,,795.0,459.61,5291.67,460.86,1.22,-1.04,336.67,277.6,269.05,0.09,28040.0,,,600.0,5077.5,,
2021-01-03 03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1609642800.0,JP-TK,451.59,370.96,449.24,,460.65,24880.17,,,6466.5,0.0,31346.67,electricityMap Estimation,66.4,31.5,66.77,33.23,0.0,0.0,239.63,7464.2,45.39,6938.5,1044.41,8017.1,1130.94,0.0,659.58,19.92,352.85,9921.47,353.94,7080.54,2066.12,9517.33,1324.93,49.97,0.0,0.0,,,1119.83,459.61,5346.67,460.86,0.4,-0.58,377.78,277.88,268.95,0.22,24940.0,,,1100.0,5513.0,,
2021-01-03 04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1609646400.0,JP-TK,463.0,381.34,463.63,,460.64,24740.81,,,6503.17,0.0,31243.97,electricityMap Estimation,68.28,29.59,69.15,30.85,0.0,0.0,246.79,7687.34,73.94,6235.59,1075.63,8256.77,1164.75,0.0,663.32,20.04,360.66,10158.54,384.25,6378.44,2103.13,9765.5,1359.84,50.26,0.0,0.0,,,1176.5,459.61,5326.67,460.86,0.67,-2.22,383.33,278.26,269.57,0.19,28810.0,,,1200.0,5382.0,,
2021-01-03 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1609650000.0,JP-TK,482.77,399.24,488.61,,460.64,24513.02,,,6471.83,0.0,30984.86,electricityMap Estimation,71.55,26.32,73.28,26.72,0.0,0.0,259.12,8071.24,80.37,5080.91,1129.35,8669.11,1222.92,0.0,660.13,19.94,372.43,10530.54,389.18,5223.07,2151.9,10170.58,1417.07,50.01,0.0,0.0,,,1177.67,459.61,5294.17,460.86,0.24,-2.59,378.89,278.22,269.49,0.27,29300.0,,,1200.0,5322.0,,
2021-01-03 06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1609653600.0,JP-TK,507.82,421.67,519.27,,460.62,25130.17,,,6099.08,0.0,31229.25,electricityMap Estimation,75.73,22.28,78.34,21.66,0.0,0.0,283.97,8845.53,58.09,3863.89,1237.69,9500.75,1340.23,0.0,622.11,18.79,390.76,11163.18,349.12,3997.87,2201.35,10915.74,1523.2,47.13,0.0,0.0,,,1174.92,459.61,4924.17,460.86,0.21,-1.5,358.89,278.07,269.38,0.4,40000.0,,,1200.0,5292.5,,
2021-01-03 07:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1609657200.0,JP-TK,555.94,464.86,575.74,,460.61,26678.1,,,5540.67,0.0,32218.77,electricityMap Estimation,83.77,14.48,87.67,12.33,0.0,0.0,337.37,10508.8,81.46,1400.57,1470.42,11287.23,1592.24,0.0,565.15,17.07,434.38,12614.26,345.84,1522.28,2345.85,12572.67,1758.46,42.82,0.0,0.0,,,1121.5,459.61,4419.17,460.86,-0.19,-2.64,123.33,277.1,269.35,0.06,40000.0,,,1200.0,4722.4,,
2021-01-03 08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1609660800.0,JP-TK,584.88,490.56,605.55,,460.71,29632.31,,,4934.0,0.0,34566.31,electricityMap Estimation,88.65,9.9,92.59,7.41,0.0,0.0,395.76,12327.56,75.56,0.0,1724.91,13240.71,1867.81,0.0,503.27,15.2,482.15,14202.48,310.99,108.38,2504.48,14385.4,2015.83,38.13,0.0,0.0,,,599.83,459.61,4334.17,460.86,-0.24,-2.38,73.33,275.86,269.15,0.01,65000.0,,,1105.1,4259.9,,
2021-01-03 09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609664400.0,JP-TK,586.31,491.72,605.85,,460.71,30701.55,,,4775.92,0.0,35477.46,electricityMap Estimation,88.91,9.72,92.63,7.37,0.0,0.0,410.25,12778.78,62.95,0.0,1788.04,13725.35,1936.18,0.0,487.14,14.71,493.87,14593.62,290.84,104.91,2542.64,14833.36,2079.46,36.91,0.0,0.0,,,577.58,459.61,4198.33,460.86,-0.33,-1.75,48.89,275.63,268.88,0.03,65530.0,,,600.0,4337.7,,
2021-01-03 10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1609668000.0,JP-TK,585.91,491.4,605.8,,460.71,30249.89,,,4805.5,0.0,35055.39,electricityMap Estimation,88.84,9.77,92.63,7.37,0.0,0.0,404.18,12589.72,64.59,0.0,1761.59,13522.29,1907.53,0.0,490.16,14.81,488.32,14415.81,293.89,105.56,2520.86,14637.16,2051.7,37.14,0.0,0.0,,,572.17,459.61,4233.33,460.86,-0.56,-1.78,36.67,275.44,268.38,0.03,62000.0,,,600.0,4204.4,,
2021-01-03 11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609671600.0,JP-TK,585.59,491.14,605.79,,460.71,29173.98,,,4719.83,0.0,33893.81,electricityMap Estimation,88.78,9.8,92.63,7.37,0.0,0.0,389.8,12141.85,62.5,0.0,1698.92,13041.24,1839.67,0.0,481.42,14.54,472.44,13935.38,287.71,103.68,2444.66,14136.24,1981.27,36.47,0.0,0.0,,,576.5,459.61,4143.33,460.86,-0.63,-1.64,30.0,275.41,268.18,0.03,60060.0,,,600.0,4314.7,,
2021-01-03 12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1609675200.0,JP-TK,584.07,489.93,605.83,,460.71,27383.49,,,4831.08,0.0,32214.57,electricityMap Estimation,88.48,9.99,92.63,7.37,0.0,0.0,365.9,11397.41,56.88,0.0,1594.76,12241.66,1726.88,0.0,492.77,14.88,450.49,13233.22,287.4,106.12,2358.07,13362.47,1871.81,37.33,0.0,0.0,,,586.08,459.61,4245.0,460.86,-0.67,-1.28,23.33,275.53,268.42,0.04,50000.0,,,600.0,4265.9,,
2021-01-03 13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1609678800.0,JP-TK,582.59,488.74,605.73,,460.71,25240.62,,,4792.33,0.0,30032.96,electricityMap Estimation,88.2,10.17,92.62,7.38,0.0,0.0,337.2,10503.62,56.99,0.0,1469.7,11281.66,1591.46,0.0,488.82,14.77,421.11,12324.7,285.66,105.27,2226.89,12393.48,1735.23,37.04,0.0,0.0,,,584.0,459.61,4208.33,460.86,-0.58,-1.33,0.0,275.29,268.29,0.0,50000.0,,,600.0,4304.2,,
2021-01-03 14:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609682400.0,JP-TK,581.43,487.81,605.78,,460.71,23347.19,,,4708.0,0.0,28055.19,electricityMap Estimation,87.98,10.31,92.62,7.38,0.0,0.0,311.94,9716.5,50.75,0.0,1359.56,10436.25,1472.2,0.0,480.22,14.51,394.37,11505.54,275.4,103.42,2103.43,11528.5,1613.44,36.38,0.0,0.0,,,580.5,459.61,4127.5,460.86,-0.38,-1.0,0.0,275.23,268.15,0.0,40000.0,,,600.0,4237.5,,
2021-01-03 15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1609686000.0,JP-TK,579.52,486.31,605.98,,460.59,23207.83,,,5163.83,0.0,28371.67,electricityMap Estimation,87.62,10.53,92.66,7.34,0.0,0.0,310.18,9661.83,42.47,0.0,1351.91,10377.53,1463.91,0.0,526.71,15.91,400.59,11624.09,288.86,113.43,2167.8,11575.54,1618.83,39.91,0.0,0.0,,,1121.33,459.61,4042.5,460.86,0.43,0.23,0.0,276.18,268.71,0.0,42000.0,,,600.0,4330.7,,
2021-01-03 16:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1609689600.0,JP-TK,578.23,485.27,605.76,,460.57,21727.58,,,5084.08,0.0,26811.67,electricityMap Estimation,87.38,10.69,92.62,7.38,0.0,0.0,290.29,9042.26,47.72,0.0,1265.22,9712.06,1370.04,0.0,518.58,15.66,379.31,10974.21,290.31,111.68,2068.5,10891.56,1522.56,39.29,0.0,0.0,,,1178.25,459.61,3905.83,460.86,0.79,0.36,0.0,276.09,268.76,0.0,40000.0,,,1200.0,4071.8,,
2021-01-03 17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1609693200.0,JP-TK,577.61,484.77,605.57,,460.57,21114.67,,,5044.5,0.0,26159.17,electricityMap Estimation,87.27,10.77,92.59,7.41,0.0,0.0,282.01,8784.37,53.13,0.0,1229.13,9435.06,1330.96,0.0,514.54,15.54,370.33,10701.28,293.83,110.81,2026.17,10605.38,1482.3,38.98,0.0,0.0,,,1179.5,459.61,3865.0,460.86,1.19,0.27,0.0,276.11,269.11,0.01,40000.0,,,1200.0,3844.9,,
2021-01-03 18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1609696800.0,JP-TK,577.08,484.34,605.46,,460.57,20754.92,,,5055.92,0.0,25810.83,electricityMap Estimation,87.17,10.83,92.57,7.43,0.0,0.0,277.16,8633.15,55.94,0.0,1207.98,9272.64,1308.05,0.0,515.7,15.58,365.68,10554.4,297.19,111.06,2006.81,10445.61,1459.73,39.07,0.0,0.0,,,1177.58,459.61,3878.33,460.86,1.39,-0.01,0.0,276.03,269.38,0.02,40000.0,,,1200.0,3875.3,,
2021-01-03 19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1609700400.0,JP-TK,577.38,484.57,605.29,,460.57,20993.33,,,5016.67,0.0,26010.0,electricityMap Estimation,87.23,10.8,92.55,7.45,0.0,0.0,280.26,8729.76,62.73,0.0,1221.49,9376.4,1322.69,0.0,511.7,15.46,368.09,10636.09,302.11,110.2,2014.13,10540.27,1473.19,38.77,0.0,0.0,,,1178.33,459.61,3838.33,460.86,1.73,-0.37,0.0,276.01,269.54,0.08,40000.0,,,1200.0,3886.5,,
2021-01-03 20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609704000.0,JP-TK,579.48,486.25,605.26,,460.56,22580.0,,,4894.17,0.0,27474.17,electricityMap Estimation,87.63,10.55,92.54,7.46,0.0,0.0,301.42,9389.05,68.67,0.0,1313.74,10084.53,1422.58,0.0,499.2,15.08,387.11,11248.83,302.2,107.51,2087.02,11219.98,1569.41,37.82,0.0,0.0,,,1177.5,459.61,3716.67,460.86,1.91,-0.8,0.0,276.04,269.59,0.26,40000.0,,,1200.0,3791.0,,
2021-01-03 21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1609707600.0,JP-TK,564.49,472.55,585.76,,460.6,25745.25,,,5270.58,0.0,31015.83,electricityMap Estimation,85.18,13.08,89.32,10.68,0.0,0.0,331.71,10332.45,70.27,901.74,1445.75,11097.82,1565.52,0.0,537.6,16.24,423.99,12335.27,321.76,1017.51,2278.5,12320.59,1723.64,40.73,0.0,0.0,,,1128.08,459.61,4142.5,460.86,1.82,-1.14,0.0,276.17,269.49,0.41,44000.0,,,1200.0,3613.7,,
2021-01-03 22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1609711200.0,JP-TK,570.82,477.72,587.93,,460.7,30394.92,,,4722.58,0.0,35117.5,electricityMap Estimation,86.35,12.27,89.68,10.32,0.0,0.0,393.18,12247.22,72.79,958.0,1713.67,13154.42,1855.64,0.0,481.7,14.55,475.87,14041.8,298.13,1061.73,2459.84,14250.06,1997.32,36.5,0.0,0.0,,,606.75,459.61,4115.83,460.86,1.97,-1.12,0.0,276.2,269.79,0.58,80000.0,,,1108.6,4114.4,,
2021-01-03 23:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1609714800.0,JP-TK,535.08,445.44,546.96,,460.71,33257.08,,,5312.92,0.0,38570.0,electricityMap Estimation,80.44,18.15,82.91,17.09,0.0,0.0,397.75,12389.45,75.28,3476.65,1733.57,13307.19,1877.19,0.0,541.92,16.37,490.77,14408.36,328.8,3593.35,2573.01,14539.79,2036.58,41.06,0.0,0.0,,,628.75,459.61,4684.17,460.86,2.15,-1.02,8.89,276.95,270.22,0.81,77100.0,,,597.4,4076.8,,
2021-01-04 00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609718400.0,JP-TK,509.11,422.04,517.25,,460.72,33004.67,,,5549.5,0.0,38554.17,electricityMap Estimation,76.13,22.4,78.0,22.0,0.0,0.0,371.37,11567.73,74.33,5195.36,1618.59,12424.6,1752.69,0.0,566.05,17.1,468.53,13676.54,339.13,5317.26,2495.41,13712.09,1919.17,42.89,0.0,0.0,,,635.33,459.61,4914.17,460.86,1.9,-1.36,38.89,278.19,270.83,1.09,75200.0,,,650.0,4663.3,,
2021-01-04 01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609722000.0,JP-TK,486.75,402.21,492.07,,460.64,30587.67,,,6244.0,0.0,36831.67,electricityMap Estimation,72.34,25.93,73.85,26.15,0.0,0.0,325.83,10149.26,72.87,6180.78,1420.11,10901.06,1537.77,0.0,636.89,19.24,435.15,12521.98,370.81,6317.93,2406.67,12349.66,1725.09,48.25,0.0,0.0,,,1125.67,459.61,5118.33,460.86,1.61,-1.6,331.11,279.12,270.97,0.25,45000.0,,,650.0,4983.0,,
2021-01-04 02:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1609725600.0,JP-TK,472.84,389.76,475.48,,460.63,29402.0,,,6358.0,0.0,35760.0,electricityMap Estimation,70.02,28.17,71.11,28.89,0.0,0.0,301.57,9393.77,71.02,6808.33,1314.4,10089.6,1423.3,0.0,648.52,19.59,412.9,11809.81,374.4,6947.99,2318.97,11564.66,1614.04,49.13,0.0,0.0,,,1178.0,459.61,5180.0,460.86,1.7,-1.37,395.56,279.9,270.69,0.33,40000.0,,,1200.0,5011.7,,
2021-01-04 03:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1609729200.0,JP-TK,469.68,386.86,471.6,,460.62,28512.08,,,6063.75,0.0,34575.83,electricityMap Estimation,69.5,28.71,70.47,29.53,0.0,0.0,289.81,9027.36,63.43,6804.51,1263.13,9696.05,1367.78,0.0,618.5,18.68,395.98,11331.58,352.77,6937.71,2221.21,11102.84,1549.69,46.86,0.0,0.0,,,1178.75,459.61,4885.0,460.86,1.7,-0.61,432.22,280.36,270.58,0.4,35000.0,,,1200.0,5149.9,,
2021-01-04 04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1609732800.0,JP-TK,475.99,392.61,479.3,,460.62,27831.42,,,6004.42,0.0,33835.83,electricityMap Estimation,70.54,27.65,71.74,28.26,0.0,0.0,288.0,8970.96,65.35,6257.16,1255.24,9635.47,1359.24,0.0,612.45,18.5,393.13,11252.63,351.86,6389.06,2203.94,11028.5,1539.37,46.4,0.0,0.0,,,1158.58,459.61,4845.83,460.86,1.42,-1.27,447.78,280.7,270.24,0.4,35000.0,,,1200.0,4825.4,,
2021-01-04 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1609736400.0,JP-TK,491.7,406.82,498.46,,460.73,27439.42,,,5987.25,0.0,33426.67,electricityMap Estimation,73.12,25.05,74.9,25.1,0.0,0.0,296.46,9234.45,56.79,5241.96,1292.11,9918.48,1399.16,0.0,610.7,18.45,401.29,11509.6,342.48,5373.48,2238.1,11307.53,1578.78,46.27,0.0,0.0,,,656.42,459.61,5330.83,460.86,1.35,-0.5,433.33,280.7,270.38,0.65,40000.0,,,1200.0,4911.3,,
2021-01-04 06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609740000.0,JP-TK,516.05,428.6,526.83,,460.67,28160.92,,,5480.75,0.0,33641.67,electricityMap Estimation,77.2,21.14,79.58,20.42,0.0,0.0,323.28,10069.88,49.54,3967.69,1409.01,10815.79,1525.74,0.0,559.04,16.89,419.24,12152.56,311.06,4088.08,2274.96,12087.33,1690.16,42.36,0.0,0.0,,,826.58,459.61,4654.17,460.86,0.72,-0.68,408.89,280.49,270.42,0.76,40000.0,,,700.0,5220.6,,
2021-01-04 07:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1609743600.0,JP-TK,558.81,467.05,575.94,,460.7,29922.58,,,5225.75,0.0,35148.33,electricityMap Estimation,84.31,14.17,87.69,12.31,0.0,0.0,378.51,11790.12,43.52,1610.9,1649.71,12663.46,1786.38,0.0,533.03,16.1,470.0,13775.9,292.87,1725.68,2475.38,13875.83,1943.15,40.38,0.0,0.0,,,696.58,459.61,4529.17,460.86,0.37,-0.43,138.89,279.71,270.73,0.06,61100.0,,,1056.7,4201.1,,
2021-01-04 08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1609747200.0,JP-TK,585.91,491.42,606.31,,460.7,32901.92,,,5359.75,0.0,38261.67,electricityMap Estimation,88.82,9.75,92.71,7.29,0.0,0.0,439.99,13705.2,42.12,0.0,1917.67,14720.4,2076.54,0.0,546.69,16.51,533.83,15741.9,297.87,117.73,2764.51,15963.86,2237.34,41.42,0.0,0.0,,,686.42,459.61,4673.33,460.86,0.45,0.1,75.56,278.61,270.23,0.11,75200.0,,,700.0,4573.9,,
2021-01-04 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1609750800.0,JP-TK,585.79,491.32,606.21,,460.71,33434.92,,,5459.25,0.0,38894.17,electricityMap Estimation,88.8,9.77,92.69,7.31,0.0,0.0,447.04,13924.94,48.26,0.0,1948.42,14956.42,2109.84,0.0,556.84,16.82,542.63,15999.46,308.75,119.92,2810.98,16222.96,2273.62,42.19,0.0,0.0,,,686.75,459.61,4772.5,460.86,0.88,0.21,52.22,278.5,269.97,0.16,70000.0,,,700.0,4632.4,,
2021-01-04 10:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1609754400.0,JP-TK,585.83,491.35,606.21,,460.7,33179.83,,,5406.0,0.0,38585.83,electricityMap Estimation,88.81,9.76,92.69,7.31,0.0,0.0,443.63,13818.76,47.77,0.0,1933.56,14842.37,2093.75,0.0,551.41,16.66,538.29,15873.04,305.72,118.75,2787.71,16096.56,2255.93,41.78,0.0,0.0,,,686.0,459.61,4720.0,460.86,0.74,0.46,38.89,278.06,269.36,0.17,65000.0,,,700.0,4727.4,,
2021-01-04 11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1609758000.0,JP-TK,584.77,490.5,606.2,,460.69,32208.25,,,5563.42,0.0,37771.67,electricityMap Estimation,88.61,9.89,92.69,7.31,0.0,0.0,430.63,13413.82,47.07,0.0,1876.9,14407.43,2032.4,0.0,567.47,17.14,528.04,15527.92,312.53,122.21,2755.92,15698.15,2199.3,42.99,0.0,0.0,,,771.75,459.61,4791.67,460.86,0.53,0.63,31.11,277.77,268.96,0.17,65000.0,,,700.0,4660.4,,
2021-01-04 12:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609761600.0,JP-TK,582.84,488.96,606.13,,460.67,30460.0,,,5806.67,0.0,36266.67,electricityMap Estimation,88.24,10.12,92.68,7.32,0.0,0.0,407.21,12684.18,48.21,0.0,1774.81,13623.75,1921.85,0.0,592.28,17.89,508.88,14890.71,325.28,127.55,2692.26,14970.9,2096.05,44.87,0.0,0.0,,,906.67,459.61,4900.0,460.86,0.58,0.69,26.67,277.6,268.82,0.19,52000.0,,,800.0,4771.1,,
2021-01-04 13:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1609765200.0,JP-TK,582.26,488.5,606.07,,460.64,28506.0,,,5579.92,0.0,34085.92,electricityMap Estimation,88.13,10.2,92.67,7.33,0.0,0.0,381.05,11869.26,48.07,0.0,1660.78,12748.47,1798.37,0.0,569.15,17.19,478.75,13989.63,314.32,122.57,2542.41,14043.01,1965.77,43.12,0.0,0.0,,,980.75,459.61,4599.17,460.86,0.77,0.45,0.0,277.49,269.11,0.01,70000.0,,,1100.0,4898.2,,
2021-01-04 14:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1609768800.0,JP-TK,581.37,487.78,605.86,,460.63,26701.0,,,5413.75,0.0,32114.75,electricityMap Estimation,87.97,10.31,92.64,7.36,0.0,0.0,356.79,11113.78,54.43,0.0,1555.07,11937.02,1683.91,0.0,552.2,16.68,451.58,13171.0,312.76,118.92,2410.44,13193.01,1846.32,41.84,0.0,0.0,,,1020.42,459.61,4393.33,460.86,1.26,0.32,0.0,277.47,269.38,0.01,53000.0,,,1000.0,4527.6,,
2021-01-04 15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1609772400.0,JP-TK,584.12,489.94,605.31,,460.68,24896.0,,,4275.67,0.0,29171.67,electricityMap Estimation,88.51,10.0,92.55,7.45,0.0,0.0,332.37,10353.04,73.39,0.0,1448.63,11119.93,1568.64,0.0,436.12,13.17,407.23,11977.79,277.41,93.92,2124.18,12111.88,1696.91,33.04,0.0,0.0,,,610.67,459.61,3665.0,460.86,2.27,0.33,0.0,277.47,269.45,0.01,50000.0,,,1000.0,4396.1,,
2021-01-04 16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1609776000.0,JP-TK,583.02,489.05,605.09,,460.69,23327.33,,,4210.17,0.0,27537.5,electricityMap Estimation,88.31,10.13,92.52,7.48,0.0,0.0,311.31,9697.11,77.38,0.0,1356.85,10415.42,1469.26,0.0,429.44,12.97,385.03,11296.98,278.28,92.48,2022.05,11392.18,1595.56,32.54,0.0,0.0,,,587.67,459.61,3622.5,460.86,2.46,-0.25,0.0,277.13,269.58,0.01,40000.0,,,600.0,3540.1,,
2021-01-04 17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1609779600.0,JP-TK,582.19,488.39,605.03,,460.69,22658.0,,,4260.33,0.0,26918.33,electricityMap Estimation,88.15,10.24,92.51,7.49,0.0,0.0,302.35,9417.9,77.49,0.0,1317.78,10115.53,1426.95,0.0,434.55,13.13,376.94,11036.83,280.77,93.58,1990.91,11103.92,1554.76,32.92,0.0,0.0,,,587.0,459.61,3673.33,460.86,2.3,-0.92,0.0,277.21,270.01,0.01,40000.0,,,600.0,3601.9,,
